,satisfaction_level,last_evaluation,number_project,average_monthly_hours,tenure,work_accident,left,promotion_last_5years,department,salary
7618,0.58,0.86,3,182,3,0,0,0,Research and Development,Low
7619,0.89,0.5,2,238,4,0,0,0,Research and Development,Low
7620,0.54,0.63,3,211,3,0,0,0,Research and Development,Low
7621,0.55,0.89,4,209,3,0,0,0,Research and Development,Low
7622,0.77,0.62,5,190,3,0,0,0,Research and Development,Low
7623,0.55,0.61,4,272,4,1,0,0,Marketing,Low
7624,0.6,0.77,3,202,3,0,0,0,Sales,Low
7625,0.75,0.9,4,185,3,0,0,0,Accounting,Low
7626,0.57,0.88,3,176,3,0,0,0,Support,Low
7627,0.69,0.94,4,239,3,0,0,0,Technical,Low
7628,0.87,0.98,4,238,3,1,0,0,Management,Low
7629,0.69,0.36,5,269,6,1,0,0,Marketing,Medium
7630,0.58,0.92,3,232,5,0,0,0,Marketing,Medium
7631,0.87,0.64,2,148,6,1,0,0,Marketing,Medium
7632,0.71,0.77,3,149,2,0,0,0,Sales,Medium
7633,0.74,0.78,4,203,2,0,0,0,Sales,Medium
7634,0.75,0.53,5,235,3,0,0,0,Sales,Medium
7635,0.5,0.54,2,269,2,1,0,0,Sales,Medium
7636,0.59,0.86,4,260,2,0,0,0,Sales,Medium
7637,0.81,0.84,3,216,3,0,0,0,Sales,Medium
7638,0.34,0.55,3,136,2,1,0,0,Sales,Medium
7639,0.53,0.87,5,158,3,0,0,0,Sales,Medium
7640,0.94,0.85,4,180,4,0,0,0,Sales,Medium
7641,0.76,0.77,5,133,2,0,0,0,Sales,High
7642,0.2,0.58,5,199,4,0,0,0,Sales,Low
7643,0.97,0.67,3,169,2,1,0,0,Sales,Medium
7644,0.96,0.72,3,195,2,0,0,0,Sales,Medium
7645,0.81,0.5,5,205,3,0,0,0,Sales,Medium
7646,0.2,0.48,4,156,4,1,0,0,Sales,Medium
7647,0.53,0.71,3,125,2,1,0,0,Sales,Low
7648,0.75,0.76,3,171,4,0,0,0,Sales,Low
7649,0.55,0.91,4,199,3,0,0,0,Sales,Low
7650,0.58,0.65,5,187,2,0,0,0,Sales,Low
7651,0.99,0.64,4,218,4,0,0,0,Accounting,Low
7652,0.96,0.86,4,268,3,0,0,0,Accounting,Low
7653,0.82,0.92,3,257,2,0,0,0,Accounting,Low
7654,0.88,0.77,4,224,5,1,0,0,Human Resources,Low
7655,0.78,0.97,4,221,4,0,0,0,Human Resources,Low
7656,0.46,0.47,6,101,5,0,0,0,Human Resources,Low
7657,0.88,0.59,3,224,2,0,0,0,Human Resources,Low
7658,0.91,0.55,3,223,4,1,0,0,Technical,Low
7659,0.6,0.68,4,271,4,0,0,0,Technical,Low
7660,0.82,0.51,3,210,2,0,0,0,Technical,Low
7661,0.67,0.56,4,241,3,0,0,0,Technical,Low
7662,0.55,0.61,3,209,3,0,0,0,Technical,Low
7663,0.73,0.62,5,186,4,0,0,0,Technical,Low
7664,0.59,0.68,4,273,2,0,0,0,Technical,Low
7665,0.4,0.65,6,172,2,1,0,0,Technical,Low
7666,0.56,0.99,3,209,2,0,0,0,Technical,Low
7667,0.87,0.57,4,175,2,1,0,0,Technical,Low
7668,0.5,0.53,5,239,3,0,0,0,Technical,Medium
7669,0.98,0.79,4,231,4,0,0,0,Support,Medium
7670,0.71,0.96,4,131,3,0,0,0,Support,Medium
7671,0.72,0.89,4,217,3,0,0,0,Support,Medium
7672,0.5,0.83,4,242,2,0,0,0,Support,Medium
7673,0.89,0.56,3,224,2,0,0,0,Support,Medium
7674,0.56,0.68,3,208,3,1,0,0,Support,Medium
7675,0.32,0.55,4,167,5,0,0,0,Support,Medium
7676,0.96,0.88,5,269,2,0,0,0,Support,Medium
7677,0.67,0.92,4,156,2,0,0,0,Support,Medium
7678,0.26,0.7,3,238,6,0,0,0,Support,Medium
7679,0.51,0.9,5,193,4,0,0,0,Support,Medium
7680,0.16,0.78,4,196,5,0,0,0,Technical,High
7681,0.77,0.71,5,233,2,0,0,0,Technical,Low
7682,0.67,0.52,2,152,5,0,0,0,Technical,Medium
7683,0.36,0.77,4,252,2,0,0,0,Management,Medium
7684,0.69,0.82,3,262,5,1,0,0,IT,Medium
7685,0.72,0.76,3,261,4,0,0,0,IT,Medium
7686,0.72,0.81,4,144,2,0,0,0,IT,Low
7687,0.88,0.95,4,234,3,0,0,0,IT,Low
7688,0.91,0.55,2,234,2,0,0,0,IT,Low
7689,0.96,0.6,4,170,2,1,0,0,Product Management,Low
7690,0.49,0.8,3,238,4,0,0,0,Product Management,Low
7691,0.59,0.97,5,242,3,0,0,0,Product Management,Low
7692,0.8,0.87,4,209,3,0,0,0,Product Management,Low
7693,0.91,0.67,4,206,3,0,0,0,IT,Low
7694,0.18,0.79,4,240,5,0,0,0,Research and Development,Low
7695,0.94,0.58,5,215,2,0,0,0,Research and Development,Low
7696,0.44,0.61,3,147,4,0,0,0,Research and Development,Low
7697,0.96,0.59,2,265,2,0,0,0,Research and Development,Low
7698,0.55,0.97,4,162,3,0,0,0,Research and Development,Low
7699,0.99,0.54,4,239,3,0,0,0,Marketing,Low
7700,0.75,0.88,3,224,2,0,0,0,Sales,Low
7701,0.66,0.78,4,256,3,0,0,0,Accounting,Low
7702,0.96,0.57,3,263,3,0,0,0,Support,Low
7703,0.6,0.86,6,272,4,0,0,0,Technical,Low
7704,0.64,0.78,4,159,4,0,0,0,Management,Medium
7705,0.85,0.8,4,219,2,0,0,0,Marketing,Medium
7706,0.3,0.53,3,210,6,0,0,0,Marketing,Medium
7707,0.74,0.95,4,237,3,1,0,0,Marketing,Medium
7708,0.14,0.8,5,226,3,0,0,0,Sales,Medium
7709,0.93,0.76,3,212,3,0,0,0,Sales,Medium
7710,0.75,0.48,3,250,5,0,0,0,Sales,Medium
7711,0.58,0.63,4,171,3,0,0,0,Sales,Medium
7712,0.59,0.6,3,149,4,0,0,0,Sales,Medium
7713,0.2,0.9,5,228,6,0,0,0,Sales,Medium
7714,1.0,0.84,3,215,2,0,0,0,Sales,Medium
7715,0.51,0.51,3,272,3,0,0,0,Sales,Medium
7716,0.16,0.72,4,192,6,0,0,0,Sales,High
7717,0.77,0.56,5,226,4,0,0,0,Sales,Low
7718,0.61,0.47,2,149,3,0,0,0,Sales,Medium
7719,0.73,0.51,3,244,2,0,0,0,Sales,Medium
7720,0.52,0.85,4,193,3,0,0,0,Sales,Medium
7721,0.13,0.72,4,247,3,0,0,0,Sales,Medium
7722,0.73,0.62,3,181,3,0,0,0,Sales,Low
7723,0.39,0.68,2,137,3,1,0,0,Sales,Low
7724,0.92,0.8,3,211,4,0,0,0,Sales,Low
7725,0.34,0.78,5,137,4,0,0,0,Sales,Low
7726,0.94,0.51,4,229,2,1,0,0,Sales,Low
7727,0.82,0.65,4,168,3,0,0,0,Accounting,Low
7728,0.26,0.69,4,180,3,1,0,0,Accounting,Low
7729,0.78,0.53,4,177,2,0,0,0,Accounting,Low
7730,0.61,0.95,4,191,2,0,0,0,Human Resources,Low
7731,0.5,0.53,3,191,2,1,0,0,Human Resources,Low
7732,0.52,0.96,4,125,3,0,0,0,Human Resources,Low
7733,0.89,0.79,4,152,3,0,0,0,Human Resources,Low
7734,0.85,0.52,4,174,2,0,0,0,Technical,Low
7735,0.62,0.86,4,135,3,0,0,0,Technical,Low
7736,0.38,0.67,2,117,3,0,0,0,Technical,Low
7737,0.55,0.49,2,180,5,1,0,0,Technical,Low
7738,0.83,0.84,4,146,3,0,0,0,Technical,Low
7739,0.62,0.65,3,249,3,0,0,0,Technical,Low
7740,0.6,0.54,3,136,3,1,0,0,Technical,Low
7741,0.62,0.5,4,198,3,1,0,0,Technical,Low
7742,0.23,0.88,5,201,3,0,0,0,Technical,Low
7743,0.13,0.74,6,132,4,1,0,0,Technical,Medium
7744,0.96,0.63,4,142,4,0,0,0,Technical,Medium
7745,0.5,0.74,5,256,3,1,0,0,Support,Medium
7746,0.66,0.72,3,135,2,0,0,0,Support,Medium
7747,0.61,0.72,4,209,2,0,0,0,Support,Medium
7748,0.45,0.48,5,287,5,0,0,0,Support,Medium
7749,0.5,0.95,4,222,3,1,0,0,Support,Medium
7750,0.75,0.82,3,227,2,0,0,0,Support,Medium
7751,0.88,0.5,4,162,2,0,0,0,Support,Medium
7752,0.49,0.79,5,206,2,0,0,0,Support,Medium
7753,0.82,0.87,5,273,6,0,0,0,Support,Medium
7754,0.92,0.65,4,135,3,0,0,0,Support,Medium
7755,0.4,0.85,5,99,2,1,0,0,Support,High
7756,0.36,0.61,4,166,4,0,0,0,Technical,Low
7757,0.8,0.99,5,187,3,1,0,0,Technical,Medium
7758,0.68,0.65,4,134,3,0,0,0,Technical,Medium
7759,0.54,0.45,4,137,3,1,0,0,Management,Medium
7760,0.73,0.69,3,175,2,0,0,0,IT,Medium
7761,0.64,0.49,5,188,2,0,0,0,IT,Low
7762,0.12,0.39,5,161,4,0,0,0,IT,Low
7763,0.6,0.7,4,145,6,0,0,0,IT,Low
7764,0.36,0.62,4,111,6,0,0,0,IT,Low
7765,0.63,0.76,3,176,2,0,0,0,Product Management,Low
7766,0.67,0.94,2,192,3,0,0,0,Product Management,Low
7767,0.83,0.9,3,179,2,1,0,0,Product Management,Low
7768,0.48,0.9,4,224,3,0,0,0,Product Management,Low
7769,0.89,0.56,4,241,5,0,0,0,IT,Low
7770,0.71,0.96,3,201,3,0,0,0,Research and Development,Low
7771,0.31,0.59,4,138,2,0,0,0,Research and Development,Low
7772,0.89,0.84,5,168,2,0,0,0,Research and Development,Low
7773,0.38,0.51,2,120,3,0,0,0,Research and Development,Low
7774,0.88,0.92,3,179,3,0,0,0,Research and Development,Low
7775,0.64,0.85,3,250,3,0,0,0,Marketing,Low
7776,0.65,0.74,4,237,3,1,0,0,Sales,Low
7777,0.65,0.81,4,192,3,0,0,0,Accounting,Low
7778,0.54,0.97,4,258,3,0,0,0,Support,Low
7779,0.69,0.76,4,257,4,0,0,0,Technical,Low
7780,0.77,0.78,2,271,3,0,0,0,Management,Low
7781,0.28,0.66,3,184,2,0,0,0,Marketing,Low
7782,0.33,0.4,6,214,6,0,0,0,Marketing,Medium
7783,0.83,0.68,4,198,3,0,0,0,Marketing,Medium
7784,0.89,0.73,3,274,2,0,0,0,Sales,Medium
7785,0.76,0.6,5,279,2,0,0,0,Sales,Medium
7786,0.83,0.64,5,272,2,0,0,0,Sales,Medium
7787,0.57,0.85,4,152,3,0,0,0,Sales,Medium
7788,0.61,0.89,2,287,4,0,0,0,Sales,Medium
7789,0.96,0.89,2,239,6,1,0,0,Sales,Medium
7790,0.17,0.5,4,274,6,0,0,0,Sales,Medium
7791,0.61,0.6,4,121,2,0,0,0,Sales,Medium
7792,0.73,0.74,5,199,2,0,0,0,Sales,Medium
7793,0.3,0.39,3,175,3,0,0,0,Sales,Medium
7794,0.42,0.67,2,115,3,0,0,0,Sales,High
7795,0.65,0.75,3,194,4,1,0,0,Sales,Low
7796,0.17,0.45,2,119,3,0,0,0,Sales,Medium
7797,0.12,0.82,5,162,4,1,0,0,Sales,Medium
7798,0.7,0.78,5,264,2,0,0,0,Sales,Medium
7799,0.87,0.88,3,179,2,0,0,0,Sales,Medium
7800,0.43,0.44,5,213,3,0,0,0,Sales,Low
7801,0.84,0.65,3,269,2,0,0,0,Sales,Low
7802,0.94,0.55,3,160,3,0,0,0,Sales,Low
7803,0.89,0.76,4,133,2,0,0,0,Accounting,Low
7804,0.69,0.75,5,201,3,0,0,0,Accounting,Low
7805,0.18,0.99,4,160,5,0,0,0,Accounting,Low
7806,0.98,0.69,3,274,3,0,0,0,Human Resources,Low
7807,0.3,0.88,5,245,4,0,0,0,Human Resources,Low
7808,0.51,0.53,3,237,3,0,0,0,Human Resources,Medium
7809,0.76,0.9,3,279,6,0,0,0,Human Resources,Medium
7810,0.67,0.96,4,207,3,0,0,0,Technical,Medium
7811,0.12,0.84,4,218,6,0,0,0,Technical,Medium
7812,0.42,0.41,5,240,2,0,0,0,Technical,Medium
7813,0.69,0.76,3,153,3,0,0,0,Technical,Medium
7814,0.63,0.96,3,144,2,0,0,0,Technical,Medium
7815,0.66,0.62,2,159,3,1,0,0,Technical,Medium
7816,0.5,0.5,3,237,2,0,0,0,Technical,Medium
7817,0.67,0.82,5,148,2,1,0,0,Technical,Medium
7818,0.59,0.62,4,205,3,0,0,0,Technical,Medium
7819,0.75,0.78,2,264,3,1,0,0,Technical,Medium
7820,0.88,0.89,5,189,2,0,0,0,Technical,Medium
7821,0.99,0.75,3,243,3,0,0,0,Support,Medium
7822,0.44,0.42,2,199,2,0,0,0,Support,Medium
7823,0.65,0.78,4,205,2,0,0,0,Support,Medium
7824,0.88,0.63,3,184,4,0,0,0,Support,Medium
7825,0.58,0.79,2,274,4,0,0,0,Support,Medium
7826,0.99,0.9,4,181,3,0,0,0,Support,Medium
7827,0.76,0.71,3,205,2,0,0,0,Support,Medium
7828,0.14,0.98,5,172,5,0,0,0,Support,Medium
7829,0.57,0.86,3,164,2,0,0,0,Support,Medium
7830,0.52,0.82,3,138,2,1,0,0,Support,Medium
7831,0.71,0.55,5,262,3,0,0,0,Support,Medium
7832,0.27,0.75,5,264,3,0,0,0,Technical,Medium
7833,0.49,0.52,3,225,2,0,0,0,Technical,High
7834,0.59,0.5,3,199,2,0,0,0,Technical,High
7835,0.24,0.65,6,210,5,0,0,0,Management,High
7836,0.18,0.87,6,226,4,0,0,0,IT,High
7837,0.73,0.62,5,134,3,0,0,0,IT,High
7838,0.78,0.63,6,111,6,0,0,0,IT,High
7839,0.94,0.73,5,142,2,1,0,0,IT,High
7840,0.86,0.53,3,213,3,0,0,0,IT,High
7841,0.97,0.88,4,139,2,0,0,0,Product Management,High
7842,0.49,0.54,3,145,3,0,0,0,Product Management,High
7843,0.82,0.48,4,149,6,0,0,0,Product Management,High
7844,0.86,0.64,4,147,2,1,0,0,Product Management,High
7845,0.3,0.39,3,193,3,1,0,0,IT,Low
7846,0.7,0.38,4,270,2,0,0,0,Research and Development,Low
7847,0.8,0.78,5,266,3,0,0,0,Research and Development,Low
7848,0.36,0.63,2,278,4,0,0,0,Research and Development,Low
7849,0.4,0.61,3,165,2,0,0,0,Research and Development,Low
7850,0.8,0.58,4,175,2,0,0,0,Research and Development,Low
7851,0.98,0.73,4,140,4,0,0,0,Marketing,Low
7852,0.92,0.67,3,149,3,0,0,0,Sales,Low
7853,0.68,1.0,3,205,4,0,0,0,Accounting,Low
7854,1.0,0.59,3,253,3,0,0,0,Support,Low
7855,0.8,0.54,3,222,4,0,0,0,Technical,Low
7856,0.85,0.69,4,216,4,0,0,0,Management,Low
7857,0.69,0.6,3,139,2,0,0,0,Marketing,Low
7858,0.57,0.52,4,252,2,0,0,0,Marketing,Low
7859,0.33,0.72,2,173,2,0,0,0,Marketing,Low
7860,0.19,0.48,6,178,3,1,0,0,Sales,Medium
7861,0.5,0.63,3,160,2,0,0,0,Sales,Medium
7862,0.52,0.88,3,261,4,0,0,0,Sales,Medium
7863,0.13,0.52,6,188,3,0,0,0,Sales,Medium
7864,0.18,0.73,4,219,5,0,0,0,Sales,Medium
7865,0.86,0.64,4,263,3,0,0,0,Sales,Medium
7866,0.86,0.59,4,165,3,0,0,0,Sales,Medium
7867,0.16,0.76,6,218,6,0,0,0,Sales,Medium
7868,0.43,0.46,2,239,3,1,0,0,Sales,Medium
7869,0.79,0.63,3,212,2,1,0,0,Sales,Medium
7870,0.51,0.67,4,133,3,0,0,0,Sales,Medium
7871,0.83,0.55,5,250,3,1,0,0,Sales,Medium
7872,0.61,0.45,3,114,3,0,0,0,Sales,High
7873,0.65,0.57,3,168,2,0,0,0,Sales,High
7874,0.95,0.83,4,252,2,0,0,0,Sales,High
7875,0.63,0.64,5,189,4,0,0,0,Sales,High
7876,0.72,0.6,3,265,2,1,0,0,Sales,High
7877,0.8,0.57,3,176,3,0,0,0,Sales,High
7878,0.7,0.57,4,150,4,0,0,0,Sales,High
7879,0.45,0.79,5,97,6,1,0,0,Accounting,High
7880,0.64,0.85,4,265,2,0,0,0,Accounting,Low
7881,0.94,0.48,4,260,4,0,0,0,Accounting,Low
7882,0.57,0.76,4,164,2,0,0,0,Human Resources,Low
7883,0.35,0.56,4,142,2,0,0,0,Human Resources,Low
7884,0.75,0.81,2,247,4,0,0,0,Human Resources,Low
7885,0.7,0.92,5,182,3,0,0,0,Human Resources,Low
7886,0.7,0.47,2,238,3,0,0,0,Technical,Low
7887,0.61,0.62,3,191,3,0,0,0,Technical,Low
7888,0.78,0.87,4,178,3,0,0,0,Technical,Medium
7889,0.97,0.77,4,208,2,0,0,0,Technical,Medium
7890,0.51,0.76,3,256,2,0,0,0,Technical,Medium
7891,0.56,0.71,5,243,3,0,0,0,Technical,Medium
7892,0.87,0.55,3,233,3,0,0,0,Technical,Medium
7893,0.64,0.78,5,200,3,0,0,0,Technical,Medium
7894,0.6,0.85,2,226,2,1,0,0,Technical,Medium
7895,0.9,0.76,2,150,2,0,0,0,Technical,Medium
7896,0.54,0.62,2,141,2,0,0,0,Technical,Medium
7897,0.23,0.8,5,139,3,0,0,0,Support,Medium
7898,0.8,0.81,3,199,4,1,0,0,Support,Medium
7899,0.23,0.78,4,154,6,1,0,0,Support,Medium
7900,0.81,0.51,3,247,2,0,0,0,Support,Medium
7901,0.35,0.6,5,239,5,0,0,0,Support,Medium
7902,0.67,0.8,4,137,2,0,0,0,Support,Medium
7903,0.46,0.6,4,119,5,0,0,0,Support,Medium
7904,0.84,0.98,4,134,5,1,0,0,Support,Medium
7905,0.92,0.79,3,243,4,0,0,0,Support,Medium
7906,0.75,0.93,5,210,3,0,0,0,Support,Medium
7907,0.7,0.57,4,265,2,0,0,0,Support,Medium
7908,0.7,0.75,4,204,3,0,0,0,Technical,Medium
7909,0.9,0.81,6,273,5,0,0,0,Technical,Medium
7910,0.8,1.0,3,177,2,0,0,0,Technical,Medium
7911,0.5,0.65,5,285,6,0,0,0,Management,High
7912,0.84,0.72,4,222,2,0,0,0,IT,Low
7913,0.48,0.94,3,185,2,1,0,0,IT,Medium
7914,0.98,0.87,5,151,6,0,0,0,IT,Medium
7915,0.64,0.96,3,109,4,0,0,0,IT,Medium
7916,0.58,0.53,4,192,4,0,0,0,IT,Medium
7917,0.66,0.89,4,139,3,0,0,0,Product Management,Medium
7918,0.76,0.98,4,191,2,0,0,0,Product Management,Medium
7919,0.32,0.42,6,114,3,0,0,0,Product Management,Medium
7920,0.49,0.87,3,212,2,0,0,0,Product Management,Medium
7921,0.81,0.51,3,162,2,0,0,0,IT,Medium
7922,0.42,0.48,5,191,5,0,0,0,Research and Development,Medium
7923,0.17,0.85,3,234,3,0,0,0,Research and Development,Low
7924,0.49,0.59,4,265,3,0,0,0,Research and Development,Low
7925,0.34,0.69,6,283,2,0,0,0,Research and Development,Low
7926,0.86,0.81,3,232,4,0,0,0,Research and Development,Low
7927,0.51,0.71,4,208,3,1,0,0,Marketing,Low
7928,0.49,0.99,4,258,3,1,0,0,Sales,Low
7929,0.49,0.63,3,175,2,0,0,0,Accounting,Low
7930,0.51,0.59,3,238,3,0,0,0,Support,High
7931,0.64,0.52,3,166,3,0,0,0,Technical,Low
7932,0.62,0.85,4,225,2,0,0,0,Management,High
7933,0.81,0.52,4,221,6,0,0,0,Marketing,High
7934,0.95,0.57,2,263,3,0,0,0,Marketing,Low
7935,0.88,0.66,4,218,4,1,0,0,Marketing,Low
7936,0.87,0.68,5,236,4,0,0,0,Sales,High
7937,0.73,0.68,5,133,2,0,0,0,Sales,Low
7938,0.98,0.73,2,237,3,0,0,0,Sales,Medium
7939,0.77,0.48,3,204,6,0,0,0,Sales,High
7940,0.76,0.99,3,166,3,0,0,0,Sales,Medium
7941,0.21,0.93,4,189,2,1,0,0,Sales,Medium
7942,0.72,0.63,4,251,3,0,0,0,Sales,Medium
7943,0.41,0.56,2,121,2,0,0,0,Sales,Medium
7944,0.9,0.56,3,149,2,0,0,0,Sales,High
7945,0.96,0.9,5,198,2,0,0,0,Sales,Medium
7946,0.61,0.48,4,163,3,0,0,0,Sales,Medium
7947,0.6,0.8,4,222,2,0,0,0,Sales,Medium
7948,0.5,0.76,2,107,4,0,0,0,Sales,High
7949,0.79,0.61,4,162,2,0,0,0,Sales,Medium
7950,0.32,0.69,6,192,3,0,0,0,Sales,High
7951,0.85,0.59,5,236,3,0,0,0,Sales,Low
7952,0.9,0.62,5,225,2,0,0,0,Sales,Medium
7953,0.74,0.54,4,167,2,0,0,0,Sales,Medium
7954,0.21,0.76,6,219,4,1,0,0,Sales,Medium
7955,0.91,0.61,3,255,3,0,0,0,Accounting,Medium
7956,0.9,0.66,5,137,2,0,0,0,Accounting,Low
7957,0.74,0.99,4,193,3,0,0,0,Accounting,Low
7958,0.76,0.75,3,239,2,0,0,0,Human Resources,Low
7959,0.45,0.61,5,179,5,0,0,0,Human Resources,Low
7960,0.73,0.63,3,205,2,1,0,0,Human Resources,Low
7961,0.6,0.73,3,140,5,1,0,0,Human Resources,Low
7962,0.8,0.77,5,256,2,0,0,0,Technical,Low
7963,0.53,0.7,4,243,3,0,0,0,Technical,Low
7964,0.97,0.63,5,163,3,0,0,0,Technical,Low
7965,0.64,0.99,3,167,2,0,0,0,Technical,Low
7966,0.92,0.59,4,190,5,0,0,0,Technical,High
7967,0.6,0.57,5,145,3,1,0,0,Technical,Low
7968,1.0,0.6,4,265,4,0,0,0,Technical,Low
7969,0.69,0.63,4,272,2,0,0,0,Technical,Low
7970,0.53,0.45,5,140,5,0,0,0,Technical,Low
7971,0.63,0.58,4,236,2,0,0,0,Technical,High
7972,0.57,0.89,4,255,3,1,0,0,Technical,Low
7973,0.79,0.45,5,131,6,0,0,0,Support,Low
7974,0.68,0.92,4,209,6,0,0,0,Support,Low
7975,0.56,0.61,3,250,2,0,0,0,Support,High
7976,0.48,0.51,3,201,2,1,0,0,Support,Low
7977,0.59,0.67,4,271,2,0,0,0,Support,Medium
7978,0.34,0.76,6,237,5,0,0,0,Support,High
7979,0.98,0.87,3,239,4,0,0,0,Support,Medium
7980,0.36,0.45,2,135,3,1,0,0,Support,High
7981,0.6,0.58,2,182,2,0,0,0,Support,Medium
7982,0.24,0.54,6,193,4,0,0,0,Support,Medium
7983,0.67,0.72,4,192,3,1,0,0,Support,Medium
7984,0.17,0.6,5,144,6,0,0,0,Technical,Medium
7985,0.57,0.58,3,251,3,0,0,0,Technical,Medium
7986,0.7,0.85,3,161,2,0,0,0,Technical,Medium
7987,0.73,0.62,3,171,3,0,0,0,Management,Medium
7988,0.61,0.86,4,153,5,0,0,0,IT,Medium
7989,0.95,0.96,4,161,2,0,0,0,IT,High
7990,0.85,0.55,3,226,4,0,0,0,IT,Low
7991,0.72,0.9,3,193,3,0,0,0,IT,Medium
7992,0.84,0.66,4,204,3,0,0,0,IT,Medium
7993,0.57,0.47,2,158,2,0,0,0,Product Management,Medium
7994,0.69,0.69,3,236,4,0,0,0,Product Management,Medium
7995,0.57,0.68,4,191,3,0,0,0,Product Management,Medium
7996,0.52,0.59,6,104,4,0,0,0,Product Management,Medium
7997,0.56,0.55,3,245,2,0,0,0,IT,Medium
7998,0.75,0.74,3,186,3,1,0,0,Research and Development,Medium
7999,0.98,0.75,5,168,4,1,0,0,Research and Development,Medium
8000,0.48,0.55,4,262,3,1,0,0,Research and Development,High
8001,0.35,0.67,2,116,3,0,0,0,Research and Development,Low
8002,0.66,0.93,4,187,2,0,0,0,Research and Development,Low
8003,0.79,0.9,5,184,3,0,0,0,Marketing,Low
8004,0.86,0.53,4,155,3,0,0,0,Marketing,High
8005,0.88,1.0,5,190,2,0,0,0,Sales,Low
8006,0.83,0.64,3,242,3,0,0,0,Accounting,Low
8007,0.8,0.64,5,204,2,0,0,0,Support,Low
8008,0.64,0.69,4,232,3,0,0,0,Technical,High
8009,0.72,0.59,4,245,2,0,0,0,Management,Low
8010,0.67,0.61,3,251,2,0,0,0,Marketing,Low
8011,0.75,0.7,4,179,2,0,0,0,Marketing,Low
8012,0.65,0.95,4,153,2,0,0,0,Marketing,Low
8013,0.98,0.98,5,210,6,0,0,0,Sales,Low
8014,0.68,0.8,2,257,2,1,0,0,Sales,Low
8015,0.52,0.37,3,137,4,0,0,0,Sales,Low
8016,0.68,0.93,4,179,2,0,0,0,Sales,Medium
8017,0.92,0.74,4,213,3,0,0,0,Sales,Medium
8018,0.86,0.79,3,106,6,1,0,0,Sales,Medium
8019,0.5,0.99,4,272,2,0,0,0,Sales,Medium
8020,0.35,0.37,4,153,2,0,0,0,Sales,Medium
8021,0.76,0.97,5,172,3,0,0,0,Sales,Medium
8022,0.66,0.95,4,224,2,0,0,0,Sales,Medium
8023,0.58,0.71,3,230,3,1,0,0,Sales,Medium
8024,0.55,0.97,4,222,4,0,0,0,Sales,Medium
8025,0.9,0.53,3,270,3,0,0,0,Sales,Medium
8026,0.75,0.71,4,205,3,0,0,0,Sales,Medium
8027,0.9,0.63,4,134,3,1,0,0,Sales,Medium
8028,0.14,0.54,5,275,4,1,0,0,Sales,High
8029,0.86,0.57,4,183,3,0,0,0,Sales,Low
8030,0.56,0.84,4,143,4,0,0,0,Sales,Medium
8031,0.54,0.63,5,259,2,0,0,0,Sales,Medium
8032,0.36,0.8,5,186,4,0,0,0,Accounting,Medium
8033,0.82,0.59,3,155,3,0,0,0,Accounting,Medium
8034,0.49,0.42,2,266,3,0,0,0,Accounting,Low
8035,0.77,0.97,3,215,2,0,0,0,Human Resources,Low
8036,0.64,0.83,4,179,3,0,0,0,Human Resources,Low
8037,0.93,0.53,3,217,3,0,0,0,Human Resources,Low
8038,0.96,0.94,5,235,3,0,0,0,Human Resources,Low
8039,0.6,0.97,3,164,2,0,0,0,Technical,Low
8040,0.58,0.55,3,178,5,0,0,0,Technical,Low
8041,0.52,0.49,5,170,3,0,0,0,Technical,Low
8042,0.74,0.79,5,241,3,0,0,0,Technical,Low
8043,0.64,0.99,4,222,2,0,0,0,Technical,Low
8044,0.93,0.59,3,233,3,0,0,0,Technical,Low
8045,0.76,0.49,5,243,3,0,0,0,Technical,Low
8046,0.5,0.54,4,175,2,0,0,0,Technical,Low
8047,0.79,0.55,4,266,3,0,0,0,Technical,Low
8048,0.97,0.95,5,201,2,0,0,0,Technical,Low
8049,0.6,0.49,5,259,4,0,0,0,Technical,Low
8050,0.84,0.73,5,105,5,0,0,0,Support,Low
8051,0.75,0.99,5,189,3,0,0,0,Support,Low
8052,0.24,0.91,4,232,2,0,0,0,Support,Low
8053,0.24,0.91,5,258,6,0,0,0,Support,Low
8054,0.51,0.58,5,173,3,0,0,0,Support,Low
8055,0.5,0.88,4,147,3,0,0,0,Support,Medium
8056,0.66,0.36,3,256,6,0,0,0,Support,Medium
8057,0.97,0.77,3,206,4,0,0,0,Support,Medium
8058,0.61,0.5,4,175,3,0,0,0,Support,Medium
8059,0.77,0.49,4,274,2,1,0,0,Support,Medium
8060,0.74,0.64,3,229,3,0,0,0,Support,Medium
8061,0.92,0.98,4,161,3,0,0,0,Technical,Medium
8062,0.78,0.99,2,188,2,0,0,0,Technical,Medium
8063,0.56,0.57,3,205,3,0,0,0,Technical,Medium
8064,0.82,0.63,3,246,3,0,0,0,Management,Medium
8065,0.26,0.98,5,161,5,0,0,0,IT,Medium
8066,0.69,0.85,5,246,3,0,0,0,IT,Medium
8067,0.78,0.83,4,158,3,0,0,0,IT,High
8068,0.67,0.86,3,175,3,0,0,0,IT,Low
8069,0.77,0.91,5,268,3,1,0,0,IT,Medium
8070,0.8,0.63,4,211,2,0,0,0,Product Management,Medium
8071,0.51,0.51,3,274,2,0,0,0,Product Management,Medium
8072,0.77,0.52,4,241,3,0,0,0,Product Management,Medium
8073,0.65,0.71,3,170,2,0,0,0,Product Management,Low
8074,0.58,0.53,3,287,5,0,0,0,IT,Low
